id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
5142,C10-0000076-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,5/22/19,5/21/22,,"Valley Greens Retail Outlet, Inc.",March and Ash,"Andrea Lobato, Andrew Schweibold, Blake Marchand, Breton Peace, James Clark, John Curtis, Jonathan  Saco, Kyle Lui, Megan Miller, Nicholas Fasano, Robert Marchand, Rogelio Choy, Thomas Jermoluk, Tony Kim",Data Not Available,Data Not Available,2835 Camino Del Rio S,San Diego,CA,San Diego,92108,Bret@marchandash.Com,(619) 504-2424,Data Not Available,32.769742,-117.132856
6813,C10-0000078-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,5/22/19,5/21/22,,"Eshd, Inc",Green Mammoth,"Don Wright, Kathryn Wright",Data Not Available,Data Not Available,94 Laurel Mountain Rd E,Mammoth Lakes,CA,Mono,93546,Juneya1980@gmail.Com,(760) 709-2548,Data Not Available,37.64520817,-118.9679894
6814,C10-0000079-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/23/19,5/22/22,,"The Grove La Mesa, Inc.",The Grove,Sean McDermott,Data Not Available,Data Not Available,8155 Center St,La Mesa,CA,San Diego,91942,Sean@thegroveca.Com,(619) 342-6500,Data Not Available,32.77150501,-117.0215699
6815,C10-0000080-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/23/19,5/22/22,,Socal's Choice Inc,SoCal's Choice Inc,"Andrea Hernandez, Bruce Spencer, Jeanne Stewart, Kristine Bates, Martin Reavh, Moshe Moyal, Ricardo Hernandez, Robert McKee",Data Not Available,Data Not Available,118 S H St,Lompoc,CA,Santa Barbara,93436,Socalschoiceinc@gmail.Com,(805) 701-9970,Data Not Available,34.63809808,-120.4574906
6816,C10-0000081-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/23/19,5/22/22,,"Delta 9 Thc, LLC",Delta 9 THC,"Javier  Montes, NICHOLAS DANIAS",Data Not Available,Data Not Available,824 Anaheim St E,Wilmington,CA,Los Angeles,90744,Javier227@yahoo.Com,(310) 408-9621,Data Not Available,33.77996044,-118.2523556
6817,C10-0000082-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,5/23/19,5/22/22,,Maywood Green Solutions LLC,Haven,"Mark  Simonian, Toby Dowling",Data Not Available,Data Not Available,3951 Slauson Ave,Maywood,CA,Los Angeles,90270,Licensing@nextgenenterprises.Biz,(562) 280-7414,Data Not Available,33.988315,-118.194817
6818,C10-0000084-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/24/19,5/23/22,,"The Coachella Lighthouse, LLC",Data Not Available,"Joseph Rubin, Zach Werner",Data Not Available,Data Not Available,84160 Avenue 48,Coachella,CA,Riverside,92236,Jmontgomery@lighthousedispensary.Com,(901) 649-3568,Data Not Available,33.70034007,-116.1858501
6819,C10-0000085-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/27/19,5/26/22,,Mission Hills Patient Collective,Data Not Available,Edgar Gevorgyan,Data Not Available,Data Not Available,18446 Hart St,Reseda,CA,Los Angeles,91335,Mhpcollective1@gmail.Com,(213) 618-4894,Data Not Available,34.19714304,-118.5351026
6820,C10-0000086-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/28/19,5/27/22,,"Norhtridge Caregivers Co-Op, Inc",HCMA,Larisa Li,Data Not Available,Data Not Available,11826 Sheldon St,Sun Valley,CA,Los Angeles,91352,Larisali999@gmail.Com,(818) 602-9315,Data Not Available,34.2408861,-118.3900257
6821,C10-0000087-LIC,Active,Annual,Commercial -  Retailer,Medicinal,5/28/19,5/27/22,,"Canopy Club, Inc.",Data Not Available,Ryan Howe,Data Not Available,Data Not Available,118 Milpas St N,Santa Barbara,CA,Santa Barbara,93103,Rhowe@canopysb.Com,(805) 895-2578,Data Not Available,34.423244,-119.680646
6822,C10-0000088-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/28/19,5/27/22,,Honeydew Solutions Corp,Sundialed,Laythen Martines,Data Not Available,Data Not Available,2601 State St N,Ukiah,CA,Mendocino,95482,Licensing@mwgholdings.Com,(707) 298-8105,Data Not Available,39.183563,-123.209008
6823,C10-0000089-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,420 Express Delivery Inc,Green Leaf Wellness,"Kurt Keating, Linda Sampson",Data Not Available,Data Not Available,"12285 Palm Dr, #102",Desert Hot Springs,CA,Riverside,92440,Kurt@marapharm.Com,(206) 406-5563,Data Not Available,33.959295,-116.501727
6824,C10-0000090-LIC,Active,Provisional,Commercial -  Retailer,Medicinal,5/29/19,5/28/22,,Ksp99 LLC,Pure Life,"Kelly Chiusano, Summer Bradley",Data Not Available,Data Not Available,537 Pleasant Valley Rd,Diamond Springs,CA,El Dorado,95619,Healingpurelife@gmail.Com,(530) 622-7873,Data Not Available,38.69479995,-120.8133599
6825,C10-0000091-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,"Smh Resources, Inc.",Data Not Available,George Smith,Data Not Available,Data Not Available,3403 Santa Rosa Ave,Santa Rosa,CA,Sonoma,95407,Ops@smhresourcesinc.Com,(707) 595-1823,Data Not Available,38.39391038,-122.7140958
6826,C10-0000092-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,"Ie Gardens, Inc.","IE Gardens, Inc.",Nader Awad,Data Not Available,Data Not Available,4164 Perris Blvd N,Perris,CA,Riverside,92571,Iegardens17@gmail.Com,(951) 536-0816,Data Not Available,33.84731404,-117.2266948
6827,C10-0000093-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,"Kush Alley, Inc",Data Not Available,"Christopher Agrios, David Bosworth, Julius Giannini, William Brown",Data Not Available,Data Not Available,16733 Schoenborn St,North Hills,CA,Los Angeles,91343,Info@kushalleyca.Com,(818) 810-9642,Data Not Available,34.22294078,-118.4977932
6828,C10-0000094-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,Desert Organic Solutions Collective,DESERT ORGANIC SOLUTIONS COLLECTIVE,"Aaron Johnson, Gary Cherlin, Gordon Anderson, James Walker, Joseph Starr, Mark Waldron",Data Not Available,Data Not Available,19486 Newhall St,Palm Springs,CA,Riverside,92258,Info@desertorganicsolutions.Com,(760) 288-4000,Data Not Available,33.9067,-116.549
6829,C10-0000095-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,Date Palm Iii LLC,The Vault Dispensary Lounge,"Corey  Eagle, Richard Eaton",Data Not Available,Data Not Available,35871 Date Palm Dr,Cathedral CTY,CA,Riverside,92234,Sales@enjoythevault.Com,(760) 206-6665,Data Not Available,33.788536,-116.458386
6830,C10-0000096-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/29/19,5/28/22,,Circle Of Hope Alliance,CIRCLE OF HOPE ALLIANCE,"Roberto Wen, Tien Hoang",Data Not Available,Data Not Available,16901 Roscoe Blvd,Northridge,CA,Los Angeles,91343,Circleofhopela@gmail.Com,(818) 810-6074,Data Not Available,34.221492,-118.501163
6831,C10-0000097-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,5/30/19,5/29/22,,Bi Supportive Services LLC,Therapeutic Healthcare Collective,"Barbara Imhoff, Erik Imhoff",Data Not Available,Data Not Available,5011 Soquel Dr,Soquel,CA,Santa Cruz,95073,Barb@bisupportiveservices.Org,(831) 435-6192,Data Not Available,36.98834671,-121.9529168
6832,C10-0000098-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/30/19,5/29/22,,Universal Herbal Center LLC,The Marijuana Factory,"Khalid Almudarris, William kamar",Data Not Available,Data Not Available,9155 Deering Ave,Chatsworth,CA,Los Angeles,95311,Universalherbalcenter@gmail.Com,(310) 867-3853,Data Not Available,34.23648226,-118.5960907
6833,C10-0000099-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/31/19,5/30/22,,Sharp Source,KOLAS #106,Garib Karapetyan,Data Not Available,Data Not Available,6666 Fruitridge Rd,Sacramento,CA,Sacramento,95820,Experience@kolas.Com,(916) 476-4431,Data Not Available,38.52476296,-121.4247273
2448,C10-0000100-LIC,Active,Provisional,Commercial -  Retailer,Medicinal,5/31/19,5/30/22,,All Natural Inc,Medical Dispensary,gerald roemer,Data Not Available,Data Not Available,4151 Shingle Rd S,Shingle SPGS,CA,El Dorado,95682,Allnaturalinc@yahoo.Com,(530) 676-4032,Data Not Available,38.65969134,-120.9353985
2720,C10-0000101-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/31/19,5/30/22,,Ryan Burns Collective,The Lift,"Adel Hijazi, Douglas Cortina, Elliot Lewis, Jigar Patel, Richard Pierce",Data Not Available,Data Not Available,2800 4th St E,Long Beach,CA,Los Angeles,90814,Entities@osirisco.Com,(415) 306-8320,Data Not Available,33.771469,-118.158731
2721,C10-0000102-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,5/31/19,5/30/22,,The Green Heart Collective. Org,The Green Heart,Gina Munday,Data Not Available,Data Not Available,625 Mount Shasta Blvd S,Mount Shasta,CA,Siskiyou,96067,Ginamunday@att.Net,(530) 941-0291,Data Not Available,41.30780202,-122.3114342
2722,C10-0000103-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/31/19,5/30/22,,"55 Oc Collective, Inc.",Jungle Boys,"Martin  Vivero, Michael Nahass",Data Not Available,Data Not Available,2911 Tech Ctr,Santa Ana,CA,Orange,92705,55occollective420@gmail.Com,(760) 814-7398,Data Not Available,33.70563395,-117.8556442
2724,C10-0000105-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,5/31/19,5/30/22,,Kgmb LLC,Tree House,"Bryce Berryessa, John  Knight",Data Not Available,Data Not Available,3651 Soquel Dr,Soquel,CA,Santa Cruz,95073,Kyle@ourtreehouse.Io,(831) 818-2956,Data Not Available,36.987534,-121.967745
2725,C10-0000106-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/3/19,6/2/22,,"Valiplug, Inc.","JDI Farms, Inc.",Darron Silva,Data Not Available,Data Not Available,4725 Yosemite Blvd,Modesto,CA,Stanislaus,95357,Jdifarmsinc@gmail.Com,(209) 216-8966,Data Not Available,37.63859632,-120.9079986
2726,C10-0000107-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/3/19,6/2/22,,"Kb Collective For Compassion And Care, Inc.",The Kind Center,Lisa Crockett,Data Not Available,Data Not Available,1944 Cahuenga Blvd N,Los Angeles,CA,Los Angeles,90068,Kindcenter420@gmail.Com,(323) 318-9053,Data Not Available,34.10657136,-118.3303276
2727,C10-0000108-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/3/19,6/2/22,,Phog Center LLC,Data Not Available,Jesus Sahagun,Data Not Available,Data Not Available,2270 Palmetto Ave,Pacifica,CA,San Mateo,94044,Jesus@phogcenter.Com,(650) 218-8583,Data Not Available,37.63161173,-122.4925515
2728,C10-0000109-LIC,Active,Provisional,Commercial -  Retailer,Medicinal,6/4/19,6/3/22,,Golden State Patient Care,Data Not Available,James Dion,Data Not Available,Data Not Available,233 State Highway 174,Colfax,CA,Placer,95713,Gspcdispensary@gmail.Com,(530) 512-5183,Data Not Available,39.09746296,-120.9501288
2730,C10-0000111-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,C.C.R.C. Inc.,Davis Cannabis Collective (DCC),"Ashley Kammerer, Helge Theiss-Nyland, Kimberly Cargile",Data Not Available,Data Not Available,2121 2nd St,Davis,CA,Yolo,95618,Ashley.Daviscannabis@gmail.Com,(916) 230-4466,Data Not Available,38.54739624,-121.7244299
2731,C10-0000112-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Olive Drive Enterprises, LLC",Stiiizy Retail Olive Drive,Data Not Available,Data Not Available,Data Not Available,965 Olive Dr,Davis,CA,Yolo,95616,Melissa@harvestlaw.Com,(310) 776-0517,Data Not Available,38.540313,-121.739941
2732,C10-0000113-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Ukiah Valley Holistics, Inc",Cannavine,"Hrant Ekmekjian, Laila Ekmekjian, Michael Taylor",Data Not Available,Data Not Available,1230 Airport Park Blvd,Ukiah,CA,Mendocino,95482,Ukiahvalleyholistics@gmail.Com,(707) 599-1831,Data Not Available,39.131344,-123.199809
2733,C10-0000114-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,530 Collective,530 CANNABIS,"Adam  Levin, JAMIE GARZOT, Jay Henderson, Peter Horvath",Data Not Available,Data Not Available,1550 Locust Ave,Shasta Lake,CA,Shasta,96019,Jamie@rootsconsulting.Net,(530) 949-0501,Data Not Available,40.681315,-122.369179
2734,C10-0000115-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"3242 Enterprises, Inc.",The Spot,"Colin Landforce, Dallas Imbimbo, Erika  Rasch, Joseph Gerlach, Neda  Imbimbo, Vi Khong",Data Not Available,Data Not Available,3242 Hallday St S,Santa Ana,CA,Orange,92705,Businesscontact@unrivaledbrands.Com,(203) 464-7709,Data Not Available,33.703581,-117.860953
2735,C10-0000116-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Downtown Collective, Inc.",Zen Noho,"Kevork Khzarjian, Nicolas Richardson, Spencer Noecker",Data Not Available,Data Not Available,8151 3rd St W,Los Angeles,CA,Los Angeles,90048,Complianceca@gw-Ind.Com,(971) 254-4290,Data Not Available,34.07255959,-118.3671053
2736,C10-0000117-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Wf Enterprises, Inc.",White Fire,Darren Dysktra,Data Not Available,Data Not Available,111 Old Tully Rd,San Jose,CA,Santa Clara,95111,Darrendykstra@gmail.Com,(408) 849-3706,Data Not Available,37.31526981,-121.8372418
2737,C10-0000118-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Ashmoon, Inc.",Hollywood High Grade,"Daryll Desantis, David Draper Jr., Michael Colburn, Robert Draper",Data Not Available,Data Not Available,7051 Santa Monica Blvd,W Hollywood,CA,Los Angeles,90038,Ashmooninc@gmail.Com,(916) 743-0789,Data Not Available,34.09108285,-118.343123
2739,C10-0000120-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Adelanto Air Expressway, Inc.",High Season,Martha Cuevas,Data Not Available,Data Not Available,12011 Air Expy,Adelanto,CA,San Bernardino,92301,Mike@montgomerysteele.Com,(909) 912-0145,Data Not Available,34.571576,-117.402677
2740,C10-0000121-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Ecsd Management, LLC.",Apothekare Dispensary,"Andrey Shmykov, Christopher Boudreau, Rakesh Goyal",Data Not Available,Data Not Available,3455 Camino Del Rio S,San Diego,CA,San Diego,92108,Ecsdmanagement@gmail.Com,(619) 701-6036,Data Not Available,32.77697438,-117.1191837
2741,C10-0000122-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,Green Dot Medicinal Cannabis Patients' Group,GREEN DOT MEDICINAL CANNABIS PATIENTS' GROUP,DERRIE MALONE,Data Not Available,Data Not Available,4200 Lincoln Blvd,Marina DL Rey,CA,Los Angeles,90292,Management@thegreendotla.Com,(310) 578-8300,Data Not Available,33.987019,-118.444096
2780,C10-0000124-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Homegrown Holistic Collective, Inc.",HempHopStation,"Daniel Chadwick, rhonda chadwick",Data Not Available,Data Not Available,3201 Sonoma Blvd,Vallejo,CA,Solano,94590,Rjch2c@gmail.Com,(707) 310-5415,Data Not Available,38.11622641,-122.2553473
3165,C10-0000125-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/4/19,6/3/22,,"Toluca Lake Collective, Inc.",Data Not Available,Martin Vivero,Data Not Available,Data Not Available,3650 Olympic Blvd E,Los Angeles,CA,Los Angeles,90023,Tolucalake420@gmail.Com,(626) 890-4625,Data Not Available,34.01779829,-118.1986406
3166,C10-0000126-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"Socal The Syndicate, Inc.",The Syndicate,Gabriel Guzman,Data Not Available,Data Not Available,6322 Fallbrook Ave,Woodland HLS,CA,Los Angeles,91367,Gguzman459@gmail.Com,(818) 914-4736,Data Not Available,34.18532229,-118.6229733
3167,C10-0000127-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"Bcsf, Inc.",Barbary Coast,Jesse Henry,Data Not Available,Data Not Available,952 Mission St,San Francisco,CA,San Francisco,94103,Jesse@barbarycoastsf.Org,(415) 793-0831,Data Not Available,37.781935,-122.407832
3169,C10-0000129-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"Vermont Herbal Center, Inc.",Sweetflower Melrose,Timothy Dodd,Data Not Available,Data Not Available,8163 Melrose Ave,Los Angeles,CA,Los Angeles,90046,Compliance@sweetflower.Com,(323) 591-2662,Data Not Available,34.083967,-118.367427
3170,C10-0000130-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"Resource Referral Services, Inc.",Project Cannabis North Hollywood,"Alison Worthington, Bryan  Olson, Cameron  Wald, David Hart, Frank Savage, Guy Hussussian, James Kennedy, Jeffrey Clarke, Jesse Channon, Jonathan  May, Lars Boesgaard, Mary-Alice Miller, Michael  Abbott, Nicholas Vita, Rosemary Mazenet",Data Not Available,Data Not Available,10842 Magnolia Blvd,N Hollywood,CA,Los Angeles,91601,Gvcburbank@gmail.Com,(818) 322-2177,Data Not Available,34.164672,-118.367342
3171,C10-0000131-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"La Wonderland Caregivers, Inc.",Wonderland,"Boris Gonchar, Leonid Gonchar",Data Not Available,Data Not Available,151 17th St W,Los Angeles,CA,Los Angeles,90015,Lakonan@gmail.Com,(323) 788-9778,Data Not Available,34.03396484,-118.264518
3172,C10-0000132-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"Clh Retail Solutions, LLC",CROPLAND HEALTH,RICHARD SMITH,Data Not Available,Data Not Available,321 2nd St N,Lompoc,CA,Santa Barbara,93436,Service@croplandhealth.Com,(805) 720-3518,Data Not Available,34.642989,-120.446768
3173,C10-0000133-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,Purple Star Md Collective,Purple Star MD,"gus murad, Sean Baenen",Data Not Available,Data Not Available,2520 Mission St,San Francisco,CA,San Francisco,94110,Sfpurplestar@gmail.Com,(415) 826-1220,Data Not Available,37.75661793,-122.4192774
3174,C10-0000134-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,"Adelanto Air Expressway, Inc.",Data Not Available,Martha Cuevas,Data Not Available,Data Not Available,1133 Harley Knox Blvd,Perris,CA,Riverside,92571,Aae.Perris@gmail.Com,(909) 354-8000,Data Not Available,33.858504,-117.25103
3175,C10-0000135-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,Pal's Association,Data Not Available,Alena Wagener,Data Not Available,Data Not Available,1367 Rocking W Dr,Bishop,CA,Inyo,93514,Palscollective@gmail.Com,(760) 258-6049,Data Not Available,37.3788927,-118.4201123
3176,C10-0000136-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/5/19,6/4/22,,Smart Collective Inc,Data Not Available,Anahit Muradyan,Data Not Available,Data Not Available,10745 Riverside Dr,N Hollywood,CA,Los Angeles,91602,Viphye@yahoo.Com,(818) 726-6667,Data Not Available,34.15256602,-118.3650978
3177,C10-0000137-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,6/6/19,6/5/22,,Bscb Enterprises,Big Sur Cannabotanicals,"Aram Stoney, John DeFloria",Data Not Available,Data Not Available,26352 Carmel Rancho Ln,Carmel,CA,Monterey,93923,Aram@bigsurcannabotanicals.Com,(831) 250-7756,Data Not Available,36.540939,-121.906601
3178,C10-0000138-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/6/19,6/5/22,,"Elevation 2477, LLC",Data Not Available,"Daniel Batchelor, Jonathan Hogander",Data Not Available,Data Not Available,569 Searls Ave,Nevada City,CA,Nevada,95959,Daniel@elevation2477.Com,(530) 264-7684,Data Not Available,39.252336,-121.0233656
3179,C10-0000139-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,6/6/19,6/5/22,,"Sunrise Caregiver Foundation, Inc.",Data Not Available,"Chun Wai Tommy Ngan, kwok chan",Data Not Available,Data Not Available,22865 Lockness Ave,Torrance,CA,Los Angeles,90501,Sunrise22865@gmail.Com,(310) 561-8508,Data Not Available,33.81741066,-118.3072037
